TotalLinesOfCode,TotalSymbols,SymbolsPerLine,Area,AreaPerLine,TotalConnectivity,TotalConnectivityPerLine,FieldConnectivity,FieldConnectivityPerLine,MethodConnectivity,MethodConnectivityPerLine,MethodDeclarationLines,MethodDeclarationSymbols,MethodDeclarationSymbolsPerLine,MethodDeclarationArea,MethodDeclarationDepthPerLine,KeywordContinueTotalCount,KeywordContinueCountPerLine,KeywordForTotalCount,KeywordForCountPerLine,KeywordNewTotalCount,KeywordNewCountPerLine,KeywordSwitchTotalCount,KeywordSwitchCountPerLine,KeywordAssertTotalCount,KeywordAssertCountPerLine,KeywordSynchronizedTotalCount,KeywordSynchronizedCountPerLine,KeywordBooleanTotalCount,KeywordBooleanCountPerLine,KeywordDoTotalCount,KeywordDoCountPerLine,KeywordIfTotalCount,KeywordIfCountPerLine,KeywordThisTotalCount,KeywordThisCountPerLine,KeywordBreakTotalCount,KeywordBreakCountPerLine,KeywordDoubleTotalCount,KeywordDoubleCountPerLine,KeywordThrowTotalCount,KeywordThrowCountPerLine,KeywordByteTotalCount,KeywordByteCountPerLine,KeywordElseTotalCount,KeywordElseCountPerLine,KeywordCaseTotalCount,KeywordCaseCountPerLine,KeywordInstanceofTotalCount,KeywordInstanceofCountPerLine,KeywordReturnTotalCount,KeywordReturnCountPerLine,KeywordTransientTotalCount,KeywordTransientCountPerLine,KeywordCatchTotalCount,KeywordCatchCountPerLine,KeywordIntTotalCount,KeywordIntCountPerLine,KeywordShortTotalCount,KeywordShortCountPerLine,KeywordTryTotalCount,KeywordTryCountPerLine,KeywordCharTotalCount,KeywordCharCountPerLine,KeywordFinalTotalCount,KeywordFinalCountPerLine,KeywordFinallyTotalCount,KeywordFinallyCountPerLine,KeywordLongTotalCount,KeywordLongCountPerLine,KeywordStrictfpTotalCount,KeywordStrictfpCountPerLine,KeywordFloatTotalCount,KeywordFloatCountPerLine,KeywordSuperTotalCount,KeywordSuperCountPerLine,KeywordWhileTotalCount,KeywordWhileCountPerLine,label
23,816,35.47826086956522,0,0.0,19,0.76,8,0.32,11,0.44,38,1337,35.18421052631579,30,0.7894736842105261,0,0.0,3,0.12,1,0.04,0,0.0,6,0.24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
4,164,41.0,1,0.25,0,0.0,0,0.0,0,0.0,19,661,34.78947368421053,21,1.105263157894737,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
1,23,23.0,0,0.0,0,0.0,0,0.0,0,0.0,50,3570,71.4,46,0.92,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
24,1061,44.208333333333336,7,0.291666666666666,0,0.0,0,0.0,0,0.0,71,3037,42.77464788732394,84,1.183098591549295,0,0.0,0,0.0,1,0.041666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.041666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
7,313,44.71428571428572,0,0.0,0,0.0,0,0.0,0,0.0,68,2688,39.52941176470589,96,1.411764705882353,0,0.0,0,0.0,1,0.142857142857142,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
5,207,41.4,4,0.8,2,0.4,2,0.4,0,0.0,70,2850,40.71428571428572,70,1.0,0,0.0,1,0.2,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,1,0.2,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
9,357,39.66666666666666,7,0.777777777777777,2,0.222222222222222,1,0.111111111111111,1,0.111111111111111,11,447,40.63636363636363,16,1.454545454545454,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.222222222222222,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.111111111111111,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
7,449,64.14285714285714,0,0.0,3,0.428571428571428,3,0.428571428571428,0,0.0,14,593,42.35714285714285,7,0.5,0,0.0,2,0.285714285714285,0,0.0,0,0.0,2,0.285714285714285,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
8,513,64.125,0,0.0,1,0.047619047619047,0,0.0,1,0.047619047619047,84,3081,36.67857142857143,84,1.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.095238095238095,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
2,204,102.0,0,0.0,2,1.0,2,1.0,0,0.0,23,1380,60.0,21,0.9130434782608692,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
2,98,49.0,0,0.0,2,0.6666666666666661,1,0.333333333333333,1,0.333333333333333,48,2372,49.41666666666666,577,12.020833333333334,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
13,670,51.53846153846154,16,1.23076923076923,3,0.23076923076923,3,0.23076923076923,0,0.0,26,1451,55.80769230769231,46,1.7692307692307692,0,0.0,1,0.076923076923076,4,0.307692307692307,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.076923076923076,0,0.0,0,0.0,0,0.0,2,0.153846153846153,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.076923076923076,1,0.076923076923076,0,0.0,1,0.076923076923076,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
10,358,35.8,5,0.5,2,0.2,0,0.0,2,0.2,12,413,34.416666666666664,15,1.25,0,0.0,0,0.0,2,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,1,0.1,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
38,1864,49.05263157894737,0,0.0,0,0.0,0,0.0,0,0.0,112,5567,49.705357142857146,109,0.973214285714285,0,0.0,0,0.0,3,0.056603773584905,0,0.0,24,0.452830188679245,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
2,97,48.5,0,0.0,1,0.333333333333333,0,0.0,1,0.333333333333333,34,1181,34.73529411764706,45,1.323529411764705,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
7,256,36.57142857142857,0,0.0,1,0.142857142857142,1,0.142857142857142,0,0.0,29,1124,38.75862068965517,26,0.896551724137931,0,0.0,0,0.0,2,0.285714285714285,0,0.0,1,0.142857142857142,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.285714285714285,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
6,207,34.5,3,0.5,0,0.0,0,0.0,0,0.0,27,1192,44.14814814814815,24,0.8888888888888881,0,0.0,0,0.0,1,0.166666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.166666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.166666666666666,0,0.0,0,0.0,1,0.166666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
2,63,31.5,0,0.0,1,0.333333333333333,1,0.333333333333333,0,0.0,9,407,45.22222222222222,2,0.222222222222222,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
18,857,47.61111111111112,13,0.7222222222222221,7,0.388888888888888,7,0.388888888888888,0,0.0,31,1324,42.70967741935484,47,1.516129032258064,0,0.0,1,0.055555555555555,2,0.111111111111111,0,0.0,0,0.0,0,0.0,0,0.0,1,0.055555555555555,3,0.166666666666666,0,0.0,0,0.0,0,0.0,1,0.055555555555555,0,0.0,1,0.055555555555555,1,0.055555555555555,0,0.0,1,0.055555555555555,0,0.0,0,0.0,3,0.166666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
7,484,69.14285714285714,0,0.0,0,0.0,0,0.0,0,0.0,26,1279,49.19230769230769,23,0.884615384615384,0,0.0,0,0.0,4,0.5714285714285711,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.5714285714285711,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
2,105,52.5,0,0.0,0,0.0,0,0.0,0,0.0,138,6547,47.44202898550725,271,1.963768115942029,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.333333333333333,0,0,0,0.0,0,0.0,0,0.0,0
61,3877,63.55737704918032,248,4.065573770491803,27,0.232758620689655,27,0.232758620689655,0,0.0,118,6578,55.74576271186441,785,6.652542372881355,0,0.0,3,0.025862068965517,32,0.275862068965517,0,0.0,6,0.051724137931034,0,0.0,0,0.0,0,0.0,3,0.025862068965517,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.043103448275862,0,0.0,0,0.0,0,0.0,1,0.008620689655172,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
1,13,13.0,0,0.0,0,0.0,0,0.0,0,0.0,4,61,15.25,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
22,916,41.63636363636363,27,1.227272727272727,3,0.136363636363636,1,0.045454545454545,2,0.09090909090909,58,2926,50.44827586206897,368,6.344827586206897,0,0.0,2,0.09090909090909,1,0.045454545454545,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.045454545454545,0,0.0,0,0.0,4,0.181818181818181,0,0.0,1,0.045454545454545,0,0.0,0,0.0,1,0.045454545454545,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
4,257,64.25,0,0.0,0,0.0,0,0.0,0,0.0,16,718,44.875,17,1.0625,0,0.0,1,0.166666666666666,0,0.0,0,0.0,3,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
4,166,41.5,1,0.25,3,0.75,3,0.75,0,0.0,32,1549,48.40625,51,1.59375,0,0.0,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
1,13,13.0,0,0.0,0,0.0,0,0.0,0,0.0,49,1626,33.18367346938776,77,1.5714285714285712,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
1,35,35.0,0,0.0,1,1.0,0,0.0,1,1.0,5,170,34.0,2,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
1,31,31.0,0,0.0,0,0.0,0,0.0,0,0.0,5,222,44.4,2,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
4,129,32.25,0,0.0,4,1.0,2,0.5,2,0.5,23,836,36.34782608695652,19,0.826086956521739,0,0.0,0,0.0,1,0.25,0,0.0,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
8,448,56.0,2,0.25,1,0.09090909090909,1,0.09090909090909,0,0.0,21,883,42.04761904761905,20,0.952380952380952,0,0.0,1,0.09090909090909,1,0.09090909090909,0,0.0,2,0.181818181818181,0,0.0,2,0.181818181818181,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.09090909090909,0,0.0,1,0.09090909090909,0,0,0,0.0,0,0.0,0,0.0,0
1,46,46.0,0,0.0,0,0.0,0,0.0,0,0.0,58,2207,38.05172413793103,65,1.120689655172413,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
53,1917,36.16981132075472,6,0.113207547169811,7,0.134615384615384,6,0.115384615384615,1,0.019230769230769,68,2294,33.73529411764706,76,1.117647058823529,0,0.0,0,0.0,7,0.134615384615384,0,0.0,1,0.019230769230769,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.019230769230769,0,0.0,0,0.0,1,0.019230769230769,0,0.0,1,0.019230769230769,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
4,151,37.75,1,0.25,1,0.25,1,0.25,0,0.0,7,250,35.714285714285715,6,0.8571428571428571,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.25,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
2,139,69.5,0,0.0,3,0.75,2,0.5,1,0.25,16,884,55.25,13,0.8125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
8,382,47.75,0,0.0,4,0.444444444444444,4,0.444444444444444,0,0.0,87,5091,58.51724137931034,84,0.96551724137931,0,0.0,0,0.0,1,0.111111111111111,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
9,552,61.333333333333336,0,0.0,2,0.222222222222222,2,0.222222222222222,0,0.0,22,1276,58.0,19,0.8636363636363631,0,0.0,0,0.0,4,0.444444444444444,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
3,218,72.66666666666667,0,0.0,1,0.333333333333333,1,0.333333333333333,0,0.0,12,460,38.333333333333336,11,0.916666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
8,253,31.625,0,0.0,3,0.5,2,0.333333333333333,1,0.166666666666666,14,430,30.714285714285715,12,0.8571428571428571,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
5,237,47.4,2,0.4,5,1.0,3,0.6000000000000001,2,0.4,13,634,48.76923076923077,12,0.923076923076923,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
7,229,32.714285714285715,9,1.2857142857142851,5,1.0,2,0.4,3,0.6000000000000001,16,594,37.125,18,1.125,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,1,0.2,1,0.2,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
5,81,16.2,1,0.2,0,0.0,0,0.0,0,0.0,65,2534,38.98461538461538,410,6.307692307692307,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.333333333333333,0,0.0,1,0.333333333333333,0,0.0,0,0.0,2,0.6666666666666661,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
5,191,38.2,0,0.0,3,0.6000000000000001,1,0.2,2,0.4,27,1139,42.18518518518518,25,0.925925925925925,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
4,220,55.0,0,0.0,1,0.25,1,0.25,0,0.0,31,1202,38.774193548387096,29,0.9354838709677412,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
13,745,57.30769230769231,5,0.384615384615384,4,0.307692307692307,2,0.153846153846153,2,0.153846153846153,23,1265,55.0,18,0.7826086956521741,0,0.0,1,0.076923076923076,3,0.23076923076923,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.153846153846153,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.076923076923076,0,0.0,0,0.0,8,0.6153846153846151,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
31,1354,43.67741935483871,0,0.0,0,0.0,0,0.0,0,0.0,77,2646,34.36363636363637,82,1.064935064935064,0,0.0,0,0.0,2,0.058823529411764,0,0.0,3,0.088235294117647,0,0.0,0,0.0,5,0.147058823529411,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.058823529411764,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.058823529411764,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
1,36,36.0,0,0.0,0,0.0,0,0.0,0,0.0,17,855,50.294117647058826,30,1.7647058823529411,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
1,31,31.0,0,0.0,0,0.0,0,0.0,0,0.0,47,1967,41.85106382978724,88,1.872340425531915,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
2,139,69.5,0,0.0,1,0.5,0,0.0,1,0.5,12,504,42.0,14,1.166666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
36,1668,46.333333333333336,78,2.166666666666666,5,0.138888888888888,3,0.083333333333333,2,0.055555555555555,120,6303,52.525,774,6.45,0,0.0,1,0.027777777777777,3,0.083333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.194444444444444,1,0.027777777777777,0,0.0,0,0.0,0,0.0,0,0.0,3,0.083333333333333,0,0.0,0,0.0,3,0.083333333333333,0,0.0,1,0.027777777777777,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1
3,266,88.66666666666667,0,0.0,5,0.833333333333333,4,0.6666666666666661,1,0.166666666666666,8,573,71.625,6,0.75,0,0.0,0,0.0,3,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.166666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0
